,moverscore,number of Unique sentences,title,source
32049,0.5184191652253582,1,the-1101-on-the-floss-book-2-chapter-3-source-stable-6,cliffnotes
32050,0.5196647151071151,1,the-1101-on-the-floss-book-2-chapter-3-source-stable-4,cliffnotes
32051,0.6012383542820351,1,the-1101-on-the-floss-book-2-chapter-3-source-stable-5,cliffnotes
32052,0.5413258922257896,1,the-1101-on-the-floss-book-2-chapter-3-source-stable-17,cliffnotes
32053,0.5380337682697265,2,the-1101-on-the-floss-book-2-chapter-4-source-stable-1,cliffnotes
32054,0.5577285776752682,1,the-1101-on-the-floss-book-2-chapter-4-source-stable-4,cliffnotes
32055,0.5239090537388151,1,the-1101-on-the-floss-book-2-chapter-4-source-stable-7,cliffnotes
32056,0.5716062954713885,1,the-1101-on-the-floss-book-2-chapter-4-source-stable-13,cliffnotes
32057,0.6071814222001892,1,the-1101-on-the-floss-book-2-chapter-4-source-stable-14,cliffnotes
32058,0.5709584998405084,1,the-1101-on-the-floss-book-2-chapter-4-source-stable-20,cliffnotes
32059,0.5256791978146962,1,the-1101-on-the-floss-book-2-chapter-5-source-stable-1,cliffnotes
32060,0.5539491319674498,1,the-1101-on-the-floss-book-2-chapter-5-source-stable-2,cliffnotes
32061,0.5525948312951712,1,the-1101-on-the-floss-book-2-chapter-5-source-stable-9,cliffnotes
32062,0.5195735881225879,1,the-1101-on-the-floss-book-2-chapter-5-source-stable-10,cliffnotes
32063,0.5318621996544806,1,the-1101-on-the-floss-book-2-chapter-5-source-stable-8,cliffnotes
32064,0.5399931052191592,1,the-1101-on-the-floss-book-2-chapter-6-source-stable-1,cliffnotes
32065,0.5401401500225093,1,the-1101-on-the-floss-book-2-chapter-6-source-stable-3,cliffnotes
32066,0.5447980331952772,1,the-1101-on-the-floss-book-2-chapter-6-source-stable-6,cliffnotes
32067,0.5012524773441255,1,the-1101-on-the-floss-book-2-chapter-6-source-stable-5,cliffnotes
32068,0.5692247868474505,1,the-1101-on-the-floss-book-2-chapter-6-source-stable-7,cliffnotes
32069,0.5217658659884302,1,the-1101-on-the-floss-book-2-chapter-6-source-stable-11,cliffnotes
32070,0.5976603244498842,2,the-1101-on-the-floss-book-2-chapter-6-source-stable-12,cliffnotes
32071,0.5262796720886702,1,the-1101-on-the-floss-book-2-chapter-7-source-stable-1,cliffnotes
32072,0.5728672928855758,1,the-1101-on-the-floss-book-2-chapter-7-source-stable-6,cliffnotes
32073,0.5305096089692227,1,the-1101-on-the-floss-book-2-chapter-7-source-stable-8,cliffnotes
32074,0.5346078551786919,1,the-1101-on-the-floss-book-2-chapter-7-source-stable-9,cliffnotes
32075,0.5797028454013416,3,the-1101-on-the-floss-book-3-chapter-1-source-stable-1,cliffnotes
32076,0.5405861192431495,1,the-1101-on-the-floss-book-3-chapter-1-source-stable-10,cliffnotes
32077,0.5818536190461427,1,the-1101-on-the-floss-book-3-chapter-1-source-stable-3,cliffnotes
32078,0.5583572130833612,1,the-1101-on-the-floss-book-3-chapter-1-source-stable-4,cliffnotes
32079,0.5309496691145033,1,the-1101-on-the-floss-book-3-chapter-1-source-stable-5,cliffnotes
32080,0.5391030649756657,2,the-1101-on-the-floss-book-3-chapter-1-source-stable-9,cliffnotes
32081,0.5018856860022152,1,the-1101-on-the-floss-book-3-chapter-1-source-stable-7,cliffnotes
32082,0.6264608586681846,1,the-1101-on-the-floss-book-3-chapter-2-source-stable-1,cliffnotes
32083,0.5394116917686872,1,the-1101-on-the-floss-book-3-chapter-2-source-stable-12,cliffnotes
32084,0.5392790736888042,2,the-1101-on-the-floss-book-3-chapter-2-source-stable-9,cliffnotes
32085,0.5343467161336884,1,the-1101-on-the-floss-book-3-chapter-2-source-stable-13,cliffnotes
32086,0.550959110042473,2,the-1101-on-the-floss-book-3-chapter-3-source-stable-13,cliffnotes
32087,0.589715215987477,2,the-1101-on-the-floss-book-3-chapter-3-source-stable-0,cliffnotes
32088,0.5738657040264757,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-30,cliffnotes
32089,0.48498081605853083,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-1,cliffnotes
32090,0.538135289666736,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-5,cliffnotes
32091,0.541044887735157,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-8,cliffnotes
32092,0.5300937188532772,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-6,cliffnotes
32093,0.5418446288016697,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-33,cliffnotes
32094,0.5488037268987338,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-12,cliffnotes
32095,0.5416670454651261,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-35,cliffnotes
32096,0.5390835656150307,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-15,cliffnotes
32097,0.5641532365016871,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-31,cliffnotes
32098,0.5480600349779927,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-38,cliffnotes
32099,0.5390567373197331,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-22,cliffnotes
32100,0.5370058867323197,1,the-1101-on-the-floss-book-3-chapter-3-source-stable-37,cliffnotes
32101,0.5583972400887187,1,the-1101-on-the-floss-book-3-chapter-4-source-stable-0,cliffnotes
32102,0.5615608956366784,2,the-1101-on-the-floss-book-3-chapter-4-source-stable-4,cliffnotes
32103,0.6260583869235298,1,the-1101-on-the-floss-book-3-chapter-4-source-stable-8,cliffnotes
32104,0.5295302137367256,1,the-1101-on-the-floss-book-3-chapter-4-source-stable-9,cliffnotes
32105,0.5402904727576091,1,the-1101-on-the-floss-book-3-chapter-4-source-stable-13,cliffnotes
32106,0.6029652273215618,1,the-1101-on-the-floss-book-3-chapter-5-source-stable-0,cliffnotes
32107,0.5627488047858267,1,the-1101-on-the-floss-book-3-chapter-5-source-stable-1,cliffnotes
32108,0.5683859444603575,1,the-1101-on-the-floss-book-3-chapter-5-source-stable-3,cliffnotes
32109,0.540743527859211,1,the-1101-on-the-floss-book-3-chapter-5-source-stable-27,cliffnotes
32110,0.526988248332327,1,the-1101-on-the-floss-book-3-chapter-5-source-stable-30,cliffnotes
32111,0.5312242731695941,1,the-1101-on-the-floss-book-3-chapter-6-source-stable-0,cliffnotes
32112,0.5805846627760322,1,the-1101-on-the-floss-book-3-chapter-6-source-stable-2,cliffnotes
32113,0.541789317434116,1,the-1101-on-the-floss-book-3-chapter-6-source-stable-13,cliffnotes
32114,0.551850983386232,2,the-1101-on-the-floss-book-3-chapter-6-source-stable-5,cliffnotes
32115,0.5543539132428487,1,the-1101-on-the-floss-book-3-chapter-6-source-stable-10,cliffnotes
32116,0.596766158910035,1,the-1101-on-the-floss-book-3-chapter-6-source-stable-12,cliffnotes
32117,0.5262547635509209,1,the-1101-on-the-floss-book-3-chapter-7-source-stable-17,cliffnotes
32118,0.5357611889699155,1,the-1101-on-the-floss-book-3-chapter-7-source-stable-2,cliffnotes
32119,0.5382509272809621,1,the-1101-on-the-floss-book-3-chapter-7-source-stable-3,cliffnotes
32120,0.5252463191043821,1,the-1101-on-the-floss-book-3-chapter-7-source-stable-11,cliffnotes
32121,0.5674030044408194,1,the-1101-on-the-floss-book-3-chapter-7-source-stable-10,cliffnotes
32122,0.5617831167054484,1,the-1101-on-the-floss-book-3-chapter-7-source-stable-5,cliffnotes
32123,0.5272490136763046,2,the-1101-on-the-floss-book-3-chapter-7-source-stable-16,cliffnotes
32124,0.55615053346074,2,the-1101-on-the-floss-book-3-chapter-8-source-stable-1,cliffnotes
32125,0.551464583118304,1,the-1101-on-the-floss-book-3-chapter-8-source-stable-2,cliffnotes
32126,0.5991384746094396,1,the-1101-on-the-floss-book-3-chapter-8-source-stable-12,cliffnotes
32127,0.5049300705392423,1,the-1101-on-the-floss-book-3-chapter-8-source-stable-10,cliffnotes
32128,0.5492488024190542,1,the-1101-on-the-floss-book-3-chapter-8-source-stable-5,cliffnotes
32129,0.6059039933603604,1,the-1101-on-the-floss-book-3-chapter-9-source-stable-1,cliffnotes
32130,0.568077754351197,1,the-1101-on-the-floss-book-3-chapter-9-source-stable-10,cliffnotes
32131,0.5460696026975864,1,the-1101-on-the-floss-book-3-chapter-9-source-stable-15,cliffnotes
32132,0.5442809682842853,1,the-1101-on-the-floss-book-4-chapter-1-source-stable-1,cliffnotes
32133,0.534300295886532,2,the-1101-on-the-floss-book-4-chapter-1-source-stable-2,cliffnotes
32134,0.5416734926472753,1,the-1101-on-the-floss-book-4-chapter-1-source-stable-4,cliffnotes
32135,0.5280639086641328,2,the-1101-on-the-floss-book-4-chapter-1-source-stable-5,cliffnotes
32136,0.5526148316614146,1,the-1101-on-the-floss-book-4-chapter-2-source-stable-1,cliffnotes
32137,0.5689496542299043,1,the-1101-on-the-floss-book-4-chapter-2-source-stable-5,cliffnotes
32138,0.5426364683558268,1,the-1101-on-the-floss-book-4-chapter-2-source-stable-3,cliffnotes
32139,0.5355688688907028,1,the-1101-on-the-floss-book-4-chapter-2-source-stable-6,cliffnotes
32140,0.5231203071149921,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-1,cliffnotes
32141,0.5322066211515442,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-24,cliffnotes
32142,0.5262900885807509,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-6,cliffnotes
32143,0.5564175052332472,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-14,cliffnotes
32144,0.5300889790827203,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-15,cliffnotes
32145,0.5347747950359439,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-20,cliffnotes
32146,0.5392142724999407,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-21,cliffnotes
32147,0.5347730441503717,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-25,cliffnotes
32148,0.5308693758861398,1,the-1101-on-the-floss-book-4-chapter-3-source-stable-26,cliffnotes
32149,0.5454042812733895,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-0,cliffnotes
32150,0.5694816675011005,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-1,cliffnotes
32151,0.5160751752922107,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-29,cliffnotes
32152,0.5388228972962115,2,the-1101-on-the-floss-book-5-chapter-1-source-stable-6,cliffnotes
32153,0.5058089993194854,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-21,cliffnotes
32154,0.5530257711858276,2,the-1101-on-the-floss-book-5-chapter-1-source-stable-2,cliffnotes
32155,0.5544804696820922,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-14,cliffnotes
32156,0.5308836897704803,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-11,cliffnotes
32157,0.5122927887780178,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-16,cliffnotes
32158,0.5696600933429803,1,the-1101-on-the-floss-book-5-chapter-1-source-stable-24,cliffnotes
32159,0.5448252725551779,1,the-1101-on-the-floss-book-5-chapter-2-source-stable-2,cliffnotes
32160,0.5624414027165093,1,the-1101-on-the-floss-book-5-chapter-2-source-stable-5,cliffnotes
32161,0.5628741463272119,1,the-1101-on-the-floss-book-5-chapter-2-source-stable-8,cliffnotes
32162,0.567527425211315,1,the-1101-on-the-floss-book-5-chapter-2-source-stable-12,cliffnotes
32163,0.5186608934881438,1,the-1101-on-the-floss-book-5-chapter-2-source-stable-14,cliffnotes
32164,0.5383766963318959,1,the-1101-on-the-floss-book-5-chapter-2-source-stable-19,cliffnotes
32165,0.5551852187289162,1,the-1101-on-the-floss-book-5-chapter-2-source-stable-28,cliffnotes
32166,0.5448417707214284,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-16,cliffnotes
32167,0.5071790093994833,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-2,cliffnotes
32168,0.5455616021206943,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-10,cliffnotes
32169,0.5396492463983609,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-4,cliffnotes
32170,0.5680238810530719,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-7,cliffnotes
32171,0.5693631397694922,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-9,cliffnotes
32172,0.5563503606564215,2,the-1101-on-the-floss-book-5-chapter-3-source-stable-12,cliffnotes
32173,0.5568819155356528,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-6,cliffnotes
32174,0.5197595864389687,1,the-1101-on-the-floss-book-5-chapter-3-source-stable-15,cliffnotes
32175,0.5384896430187989,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-2,cliffnotes
32176,0.5567693076773405,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-4,cliffnotes
32177,0.5387737268571551,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-5,cliffnotes
32178,0.5409614659294765,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-12,cliffnotes
32179,0.5372414750315406,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-8,cliffnotes
32180,0.49483791206185174,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-11,cliffnotes
32181,0.5767049278950908,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-13,cliffnotes
32182,0.5350682255973461,1,the-1101-on-the-floss-book-5-chapter-4-source-stable-16,cliffnotes
32183,0.5491648452196362,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-0,cliffnotes
32184,0.5400852526052338,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-6,cliffnotes
32185,0.5575975619125841,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-8,cliffnotes
32186,0.5717585031040376,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-9,cliffnotes
32187,0.5463446105876765,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-13,cliffnotes
32188,0.5330112066868287,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-7,cliffnotes
32189,0.5640211970829869,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-14,cliffnotes
32190,0.5391609315934555,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-15,cliffnotes
32191,0.5552952841028155,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-16,cliffnotes
32192,0.5407841320963609,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-19,cliffnotes
32193,0.5498150087728018,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-10,cliffnotes
32194,0.7950090030615901,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-24,cliffnotes
32195,0.5516392227076943,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-34,cliffnotes
32196,0.5253486024433633,1,the-1101-on-the-floss-book-5-chapter-5-source-stable-35,cliffnotes
32197,0.5691657858126049,2,the-1101-on-the-floss-book-5-chapter-6-source-stable-3,cliffnotes
32198,0.5637299513276224,1,the-1101-on-the-floss-book-5-chapter-6-source-stable-8,cliffnotes
32199,0.5429096022137827,1,the-1101-on-the-floss-book-5-chapter-6-source-stable-13,cliffnotes
32200,0.5815003531221077,3,the-1101-on-the-floss-book-5-chapter-7-source-stable-1,cliffnotes
32201,0.5247991385444699,1,the-1101-on-the-floss-book-5-chapter-7-source-stable-4,cliffnotes
32202,0.5671956837364599,1,the-1101-on-the-floss-book-5-chapter-7-source-stable-7,cliffnotes
32203,0.5510297407362462,1,the-1101-on-the-floss-book-5-chapter-7-source-stable-6,cliffnotes
32204,0.6761378282305593,1,the-1101-on-the-floss-book-5-chapter-7-source-stable-10,cliffnotes
32205,0.5498104125740131,1,the-1101-on-the-floss-book-5-chapter-7-source-stable-11,cliffnotes
32206,0.5451429867897736,1,the-1101-on-the-floss-book-5-chapter-7-source-stable-14,cliffnotes
32207,0.642197524873067,1,the-1101-on-the-floss-book-5-chapter-7-source-stable-15,cliffnotes
32208,0.5330998293531108,2,the-1101-on-the-floss-book-6-chapter-1-source-stable-13,cliffnotes
32209,0.5702570787926962,1,the-1101-on-the-floss-book-6-chapter-1-source-stable-3,cliffnotes
32210,0.5969471303022387,1,the-1101-on-the-floss-book-6-chapter-1-source-stable-7,cliffnotes
32211,0.5774367297294909,1,the-1101-on-the-floss-book-6-chapter-1-source-stable-9,cliffnotes
32212,0.5030711819483996,1,the-1101-on-the-floss-book-6-chapter-1-source-stable-20,cliffnotes
32213,0.5545144541321432,1,the-1101-on-the-floss-book-6-chapter-1-source-stable-10,cliffnotes
32214,0.5228440329792631,1,the-1101-on-the-floss-book-6-chapter-1-source-stable-5,cliffnotes
32215,0.5613772327246102,4,the-1101-on-the-floss-book-6-chapter-2-source-stable-0,cliffnotes
32216,0.5530005427821214,3,the-1101-on-the-floss-book-6-chapter-2-source-stable-17,cliffnotes
32217,0.5456578839204758,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-11,cliffnotes
32218,0.548300044490615,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-12,cliffnotes
32219,0.5371755353259352,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-14,cliffnotes
32220,0.5244307612944906,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-29,cliffnotes
32221,0.5390792234947209,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-16,cliffnotes
32222,0.5540557281223454,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-19,cliffnotes
32223,0.5318161435357371,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-22,cliffnotes
32224,0.5390233266034946,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-9,cliffnotes
32225,0.5438612727141297,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-27,cliffnotes
32226,0.53056901750497,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-1,cliffnotes
32227,0.5903921722605816,2,the-1101-on-the-floss-book-6-chapter-2-source-stable-26,cliffnotes
32228,0.5975170402255348,2,the-1101-on-the-floss-book-6-chapter-2-source-stable-32,cliffnotes
32229,0.5331033231536729,1,the-1101-on-the-floss-book-6-chapter-2-source-stable-15,cliffnotes
32230,0.5687729886504177,1,the-1101-on-the-floss-book-6-chapter-3-source-stable-3,cliffnotes
32231,0.5243624763681488,1,the-1101-on-the-floss-book-6-chapter-3-source-stable-4,cliffnotes
32232,0.5652477072724421,2,the-1101-on-the-floss-book-6-chapter-3-source-stable-13,cliffnotes
32233,0.5536586516532256,1,the-1101-on-the-floss-book-6-chapter-3-source-stable-8,cliffnotes
32234,0.558598052959921,1,the-1101-on-the-floss-book-6-chapter-3-source-stable-9,cliffnotes
32235,0.6483745045147062,1,the-1101-on-the-floss-book-6-chapter-4-source-stable-1,cliffnotes
32236,0.5576593434140362,2,the-1101-on-the-floss-book-6-chapter-4-source-stable-5,cliffnotes
32237,0.5621766006569788,2,the-1101-on-the-floss-book-6-chapter-4-source-stable-7,cliffnotes
32238,0.5502902724247414,3,the-1101-on-the-floss-book-6-chapter-4-source-stable-9,cliffnotes
32239,0.5662117028781508,1,the-1101-on-the-floss-book-6-chapter-4-source-stable-8,cliffnotes
32240,0.5409793369397601,1,the-1101-on-the-floss-book-6-chapter-4-source-stable-17,cliffnotes
32241,0.5617533107324908,1,the-1101-on-the-floss-book-6-chapter-5-source-stable-2,cliffnotes
32242,0.5490193665121406,2,the-1101-on-the-floss-book-6-chapter-5-source-stable-8,cliffnotes
32243,0.5091223685593893,1,the-1101-on-the-floss-book-6-chapter-5-source-stable-10,cliffnotes
32244,0.552939023556498,1,the-1101-on-the-floss-book-6-chapter-5-source-stable-9,cliffnotes
32245,0.5437526379025738,1,the-1101-on-the-floss-book-6-chapter-6-source-stable-1,cliffnotes
32246,0.5535746394442469,1,the-1101-on-the-floss-book-6-chapter-6-source-stable-2,cliffnotes
32247,0.5301760392647241,1,the-1101-on-the-floss-book-6-chapter-6-source-stable-3,cliffnotes
32248,0.5665766485007149,1,the-1101-on-the-floss-book-6-chapter-6-source-stable-4,cliffnotes
32249,0.534957320969291,1,the-1101-on-the-floss-book-6-chapter-6-source-stable-5,cliffnotes
32250,0.5472198319326016,1,the-1101-on-the-floss-book-6-chapter-6-source-stable-6,cliffnotes
32251,0.5454584954093175,2,the-1101-on-the-floss-book-6-chapter-6-source-stable-12,cliffnotes
32252,0.5312954242159591,1,the-1101-on-the-floss-book-6-chapter-6-source-stable-16,cliffnotes
32253,0.5741584424666832,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-2,cliffnotes
32254,0.5444846732063557,2,the-1101-on-the-floss-book-6-chapter-7-source-stable-5,cliffnotes
32255,0.5434926588033234,2,the-1101-on-the-floss-book-6-chapter-7-source-stable-12,cliffnotes
32256,0.5657129625117099,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-7,cliffnotes
32257,0.5380290037194569,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-14,cliffnotes
32258,0.5466499864604671,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-27,cliffnotes
32259,0.6017238362246758,2,the-1101-on-the-floss-book-6-chapter-7-source-stable-17,cliffnotes
32260,0.5490340490165426,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-21,cliffnotes
32261,0.5221813256157104,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-18,cliffnotes
32262,0.5223227701819582,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-22,cliffnotes
32263,0.5832383193831798,1,the-1101-on-the-floss-book-6-chapter-7-source-stable-31,cliffnotes
32264,0.5582533956160604,1,the-1101-on-the-floss-book-6-chapter-8-source-stable-1,cliffnotes
32265,0.5626735666355105,1,the-1101-on-the-floss-book-6-chapter-8-source-stable-8,cliffnotes
32266,0.5443488209513054,1,the-1101-on-the-floss-book-6-chapter-8-source-stable-7,cliffnotes
32267,0.5224720464815085,1,the-1101-on-the-floss-book-6-chapter-8-source-stable-19,cliffnotes
32268,0.5467864013608943,1,the-1101-on-the-floss-book-6-chapter-8-source-stable-21,cliffnotes
32269,0.5665004389421433,2,the-1101-on-the-floss-book-6-chapter-9-source-stable-2,cliffnotes
32270,0.5067268253319878,1,the-1101-on-the-floss-book-6-chapter-9-source-stable-1,cliffnotes
32271,0.5638658290916285,2,the-1101-on-the-floss-book-6-chapter-9-source-stable-3,cliffnotes
32272,0.5308888960825597,1,the-1101-on-the-floss-book-6-chapter-9-source-stable-4,cliffnotes
32273,0.5741022760371612,1,the-1101-on-the-floss-book-6-chapter-9-source-stable-16,cliffnotes
32274,0.5224174522697141,1,the-1101-on-the-floss-book-6-chapter-9-source-stable-18,cliffnotes
32275,0.5554026486884706,1,the-1101-on-the-floss-book-6-chapter-9-source-stable-13,cliffnotes
32276,0.5573571747011741,1,the-1101-on-the-floss-book-6-chapter-9-source-stable-14,cliffnotes
32277,0.5370490410583199,1,the-1101-on-the-floss-book-6-chapter-9-source-stable-17,cliffnotes
32278,0.5376442302213698,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-0,cliffnotes
32279,0.6033563374090699,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-1,cliffnotes
32280,0.5349669372525626,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-2,cliffnotes
32281,0.5451119871342653,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-7,cliffnotes
32282,0.5505503256863629,2,the-1101-on-the-floss-book-6-chapter-10-source-stable-4,cliffnotes
32283,0.511419481933495,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-6,cliffnotes
32284,0.5460157096965748,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-9,cliffnotes
32285,0.5469640105113841,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-10,cliffnotes
32286,0.5286048274486574,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-12,cliffnotes
32287,0.5503596314558522,1,the-1101-on-the-floss-book-6-chapter-10-source-stable-11,cliffnotes
32288,0.616380926465225,1,the-1101-on-the-floss-book-6-chapter-11-source-stable-0,cliffnotes
32289,0.571756935055549,2,the-1101-on-the-floss-book-6-chapter-11-source-stable-8,cliffnotes
32290,0.5239990792731882,1,the-1101-on-the-floss-book-6-chapter-11-source-stable-2,cliffnotes
32291,0.5427714753475847,1,the-1101-on-the-floss-book-6-chapter-11-source-stable-9,cliffnotes
32292,0.5840620613745234,1,the-1101-on-the-floss-book-6-chapter-11-source-stable-5,cliffnotes
32293,0.5614884372072455,2,the-1101-on-the-floss-book-6-chapter-11-source-stable-7,cliffnotes
32294,0.5370667298265689,2,the-1101-on-the-floss-book-6-chapter-12-source-stable-4,cliffnotes
32295,0.566839837405466,1,the-1101-on-the-floss-book-6-chapter-12-source-stable-0,cliffnotes
32296,0.5750925624602548,1,the-1101-on-the-floss-book-6-chapter-12-source-stable-12,cliffnotes
32297,0.5377702611432137,1,the-1101-on-the-floss-book-6-chapter-12-source-stable-8,cliffnotes
32298,0.5212415701945136,1,the-1101-on-the-floss-book-6-chapter-12-source-stable-14,cliffnotes
32299,0.5511866673230492,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-0,cliffnotes
32300,0.5445420750451894,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-9,cliffnotes
32301,0.5266559292039604,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-3,cliffnotes
32302,0.5584578598198515,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-10,cliffnotes
32303,0.5530097214205275,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-12,cliffnotes
32304,0.5238289945177996,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-4,cliffnotes
32305,0.5652266944516806,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-8,cliffnotes
32306,0.527206105070523,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-31,cliffnotes
32307,0.5308390136204629,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-11,cliffnotes
32308,0.5633136855697487,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-18,cliffnotes
32309,0.6021021539114901,1,the-1101-on-the-floss-book-6-chapter-13-source-stable-29,cliffnotes
32310,0.5312678833036045,1,the-1101-on-the-floss-book-6-chapter-14-source-stable-1,cliffnotes
32311,0.5108724873904444,1,the-1101-on-the-floss-book-6-chapter-14-source-stable-31,cliffnotes
32312,0.5567790254741207,1,the-1101-on-the-floss-book-6-chapter-14-source-stable-15,cliffnotes
32313,0.5908117187799208,2,the-1101-on-the-floss-book-6-chapter-14-source-stable-30,cliffnotes
32314,0.5729464173369898,1,the-1101-on-the-floss-book-6-chapter-14-source-stable-7,cliffnotes
32315,0.5348020086125683,1,the-1101-on-the-floss-book-6-chapter-14-source-stable-29,cliffnotes
32316,0.5698196127979348,1,the-1101-on-the-floss-book-6-chapter-14-source-stable-24,cliffnotes
32317,0.5352981369159696,1,the-1101-on-the-floss-book-6-chapter-14-source-stable-33,cliffnotes
32318,0.5240644862370749,1,the-1101-on-the-floss-book-7-chapter-1-source-stable-0,cliffnotes
32319,0.5846864342317447,1,the-1101-on-the-floss-book-7-chapter-1-source-stable-6,cliffnotes
32320,0.5720405630793974,2,the-1101-on-the-floss-book-7-chapter-1-source-stable-12,cliffnotes
32321,0.5086286401259994,1,the-1101-on-the-floss-book-7-chapter-1-source-stable-8,cliffnotes
32322,0.5249904532731476,1,the-1101-on-the-floss-book-7-chapter-1-source-stable-19,cliffnotes
32323,0.5849334474520654,1,the-1101-on-the-floss-book-7-chapter-1-source-stable-13,cliffnotes
32324,0.6220783398578134,1,the-1101-on-the-floss-book-7-chapter-1-source-stable-15,cliffnotes
32325,0.5244996235721756,1,the-1101-on-the-floss-book-7-chapter-2-source-stable-1,cliffnotes
32326,0.5563688467889962,3,the-1101-on-the-floss-book-7-chapter-2-source-stable-8,cliffnotes
32327,0.5548626639041757,1,the-1101-on-the-floss-book-7-chapter-2-source-stable-0,cliffnotes
32328,0.5827728215264543,1,the-1101-on-the-floss-book-7-chapter-2-source-stable-4,cliffnotes
